date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
7/2/2018,7/2/2018 7:04,,34,Monday
7/2/2018,7/2/2018 7:44,140,,Monday
7/2/2018,7/2/2018 7:51,140,,Monday
7/2/2018,7/2/2018 7:58,140,,Monday
7/2/2018,7/2/2018 8:02,140,,Monday
7/2/2018,7/2/2018 8:09,140,,Monday
7/2/2018,7/2/2018 8:16,155,,Monday
7/2/2018,7/2/2018 8:23,140,,Monday
7/2/2018,7/2/2018 8:29,140,,Monday
7/2/2018,7/2/2018 8:37,140,,Monday
7/2/2018,7/2/2018 8:44,120,,Monday
7/2/2018,7/2/2018 8:51,130,,Monday
7/2/2018,7/2/2018 8:58,130,,Monday
7/2/2018,7/2/2018 9:02,130,,Monday
7/2/2018,7/2/2018 9:09,120,,Monday
7/2/2018,7/2/2018 9:16,120,,Monday
7/2/2018,7/2/2018 9:23,120,,Monday
7/2/2018,7/2/2018 9:29,120,,Monday
7/2/2018,7/2/2018 9:37,120,,Monday
7/2/2018,7/2/2018 9:44,120,,Monday
7/2/2018,7/2/2018 9:51,120,,Monday
7/2/2018,7/2/2018 9:58,120,,Monday
7/2/2018,7/2/2018 10:02,120,,Monday
7/2/2018,7/2/2018 10:09,120,,Monday
7/2/2018,7/2/2018 10:16,120,,Monday
7/2/2018,7/2/2018 10:23,120,,Monday
7/2/2018,7/2/2018 10:29,120,,Monday
7/2/2018,7/2/2018 10:37,120,,Monday
7/2/2018,7/2/2018 10:44,120,,Monday
7/2/2018,7/2/2018 10:51,95,,Monday
7/2/2018,7/2/2018 10:58,95,,Monday
7/2/2018,7/2/2018 11:02,95,,Monday
7/2/2018,7/2/2018 11:09,95,,Monday
7/2/2018,7/2/2018 11:16,95,,Monday
7/2/2018,7/2/2018 11:23,95,,Monday
7/2/2018,7/2/2018 11:29,95,,Monday
7/2/2018,7/2/2018 11:37,95,,Monday
7/2/2018,7/2/2018 11:44,95,,Monday
7/2/2018,7/2/2018 11:51,105,,Monday
7/2/2018,7/2/2018 11:58,105,,Monday
7/2/2018,7/2/2018 12:02,105,,Monday
7/2/2018,7/2/2018 12:09,105,,Monday
7/2/2018,7/2/2018 12:16,105,,Monday
7/2/2018,7/2/2018 12:23,120,,Monday
7/2/2018,7/2/2018 12:29,120,,Monday
7/2/2018,7/2/2018 12:37,120,,Monday
7/2/2018,7/2/2018 12:44,120,,Monday
7/2/2018,7/2/2018 12:51,105,,Monday
7/2/2018,7/2/2018 12:58,105,,Monday
7/2/2018,7/2/2018 13:02,105,,Monday
7/2/2018,7/2/2018 13:09,110,,Monday
7/2/2018,7/2/2018 13:16,110,,Monday
7/2/2018,7/2/2018 13:18,110,,Monday
7/2/2018,7/2/2018 13:23,110,,Monday
7/2/2018,7/2/2018 13:29,110,,Monday
7/2/2018,7/2/2018 13:37,110,,Monday
7/2/2018,7/2/2018 13:44,110,,Monday
7/2/2018,7/2/2018 13:51,110,,Monday
7/2/2018,7/2/2018 13:58,110,,Monday
7/2/2018,7/2/2018 14:02,110,,Monday
7/2/2018,7/2/2018 14:09,110,,Monday
7/2/2018,7/2/2018 14:16,110,,Monday
7/2/2018,7/2/2018 14:23,110,,Monday
7/2/2018,7/2/2018 14:29,110,,Monday
7/2/2018,7/2/2018 14:37,110,,Monday
7/2/2018,7/2/2018 14:44,100,,Monday
7/2/2018,7/2/2018 14:51,85,,Monday
7/2/2018,7/2/2018 14:58,85,,Monday
7/2/2018,7/2/2018 15:02,85,,Monday
7/2/2018,7/2/2018 15:09,85,,Monday
7/2/2018,7/2/2018 15:16,85,,Monday
7/2/2018,7/2/2018 15:23,85,,Monday
7/2/2018,7/2/2018 15:29,85,,Monday
7/2/2018,7/2/2018 15:37,85,,Monday
7/2/2018,7/2/2018 15:44,85,,Monday
7/2/2018,7/2/2018 15:51,95,,Monday
7/2/2018,7/2/2018 15:58,105,,Monday
7/2/2018,7/2/2018 16:02,105,,Monday
7/2/2018,7/2/2018 16:09,105,,Monday
7/2/2018,7/2/2018 16:16,105,,Monday
7/2/2018,7/2/2018 16:23,105,,Monday
7/2/2018,7/2/2018 16:29,105,,Monday
7/2/2018,7/2/2018 16:37,95,,Monday
7/2/2018,7/2/2018 16:44,95,,Monday
7/2/2018,7/2/2018 16:51,95,,Monday
7/2/2018,7/2/2018 16:58,95,,Monday
7/2/2018,7/2/2018 17:02,95,,Monday
7/2/2018,7/2/2018 17:09,95,,Monday
7/2/2018,7/2/2018 17:16,95,,Monday
7/2/2018,7/2/2018 17:23,95,,Monday
7/2/2018,7/2/2018 17:29,95,,Monday
7/2/2018,7/2/2018 17:37,95,,Monday
7/2/2018,7/2/2018 17:44,95,,Monday
7/2/2018,7/2/2018 17:51,95,,Monday
7/2/2018,7/2/2018 17:58,95,,Monday
7/2/2018,7/2/2018 18:02,95,,Monday
7/2/2018,7/2/2018 18:09,95,,Monday
7/2/2018,7/2/2018 18:16,95,,Monday
7/2/2018,7/2/2018 18:23,95,,Monday
7/2/2018,7/2/2018 18:29,95,,Monday
7/2/2018,7/2/2018 17:27,,62,Monday
7/2/2018,7/2/2018 18:37,95,,Monday
7/2/2018,7/2/2018 18:44,95,,Monday
7/2/2018,7/2/2018 18:51,95,,Monday
7/2/2018,7/2/2018 18:58,95,,Monday
7/2/2018,7/2/2018 19:02,95,,Monday
7/2/2018,7/2/2018 19:09,95,,Monday
7/2/2018,7/2/2018 19:16,95,,Monday
7/2/2018,7/2/2018 19:23,95,,Monday
7/2/2018,7/2/2018 19:29,95,,Monday
7/2/2018,7/2/2018 19:37,115,,Monday
7/2/2018,7/2/2018 19:44,115,,Monday
7/2/2018,7/2/2018 19:51,115,,Monday
7/2/2018,7/2/2018 19:58,115,,Monday
7/2/2018,7/2/2018 20:02,145,,Monday
7/2/2018,7/2/2018 20:09,145,,Monday
7/2/2018,7/2/2018 17:27,,62,Monday
7/2/2018,7/2/2018 20:16,145,,Monday
7/2/2018,7/2/2018 20:23,145,,Monday
7/2/2018,7/2/2018 20:29,145,,Monday
7/2/2018,7/2/2018 20:34,105,,Monday
7/2/2018,7/2/2018 20:37,145,,Monday
7/2/2018,7/2/2018 20:44,145,,Monday
7/2/2018,7/2/2018 20:51,145,,Monday
7/2/2018,7/2/2018 20:52,145,,Monday
7/2/2018,7/2/2018 20:58,145,,Monday
7/2/2018,7/2/2018 21:02,145,,Monday
7/2/2018,7/2/2018 21:09,145,,Monday
7/2/2018,7/2/2018 21:13,90,,Monday
7/2/2018,7/2/2018 21:16,145,,Monday
7/2/2018,7/2/2018 21:23,145,,Monday
7/2/2018,7/2/2018 21:29,145,,Monday
7/2/2018,7/2/2018 21:37,145,,Monday
7/2/2018,7/2/2018 21:44,145,,Monday
7/2/2018,7/2/2018 20:35,,74,Monday
7/2/2018,7/2/2018 21:49,145,,Monday
7/2/2018,7/2/2018 21:51,145,,Monday
7/2/2018,7/2/2018 20:49,,64,Monday
7/2/2018,7/2/2018 21:58,145,,Monday
7/2/2018,7/2/2018 21:58,145,,Monday
7/2/2018,7/2/2018 22:02,145,,Monday
7/2/2018,7/2/2018 22:09,145,,Monday
7/2/2018,7/2/2018 22:16,145,,Monday
7/2/2018,7/2/2018 22:23,145,,Monday
7/2/2018,7/2/2018 22:00,,28,Monday
7/2/2018,7/2/2018 22:29,145,,Monday
7/2/2018,7/2/2018 22:37,-999,,Monday
7/2/2018,7/2/2018 22:44,-999,,Monday
7/2/2018,7/2/2018 22:23,,21,Monday
7/2/2018,7/2/2018 22:51,-999,,Monday
7/2/2018,7/2/2018 22:58,-999,,Monday
7/2/2018,7/2/2018 23:02,-999,,Monday
